date,value
2021-10-23,41.4
2021-10-24,40.9
2021-10-25,40.8
2021-10-26,40.4
2021-10-27,39.3
2021-10-28,32.1
2021-10-29,22.6
2021-10-30,22.9
2021-10-31,22.7
2021-11-01,22.8
2021-11-02,23.4
2021-11-03,23.8
2021-11-04,23.7
2021-11-05,23.5
2021-11-06,23.2
2021-11-07,23.1
2021-11-08,19.8
2021-11-09,13.1
2021-11-10,13
2021-11-11,13.1
2021-11-12,12.6
2021-11-13,12.6
2021-11-14,13
2021-11-15,13.1
2021-11-16,13
2021-11-17,13
2021-11-18,13.4
2021-11-19,13.8
2021-11-20,13.9
2021-11-21,14.2
2021-11-22,14.8
2021-11-23,17.5
2021-11-24,22.7
2021-11-25,22.9
2021-11-26,23.3
2021-11-27,23.1
2021-11-28,23
2021-11-29,22.6
2021-11-30,22.4
2021-12-01,22.3
2021-12-02,22.5
2021-12-03,23
2021-12-04,22.9
2021-12-05,23.4
2021-12-06,24.3
2021-12-07,24.9
2021-12-08,24.8
2021-12-09,24.7
2021-12-10,24.7
2021-12-11,25.4
2021-12-12,26.7
2021-12-13,27.6
2021-12-14,28.8
2021-12-15,29.7
2021-12-16,29.8
2021-12-17,31
2021-12-18,32.7
2021-12-19,33.3
2021-12-20,36.8
2021-12-21,41.5
2021-12-22,40.6
2021-12-23,42
2021-12-24,44.1
2021-12-25,42.7
2021-12-26,41.5
2021-12-27,40.2
2021-12-28,38.8
2021-12-29,37.7
2021-12-30,36.6
2021-12-31,35.5
2022-01-01,34.8
2022-01-02,33.8
2022-01-03,32.2
2022-01-04,30.9
2022-01-05,30.2
2022-01-06,26.9
2022-01-07,22
2022-01-08,21.6
2022-01-09,21.2
2022-01-10,21.1
2022-01-11,20.8
2022-01-12,20.3
2022-01-13,20
2022-01-14,19.9
2022-01-15,19.3
2022-01-16,18.9
2022-01-17,18.9
2022-01-18,18.8
2022-01-19,18.9
2022-01-20,18.7
2022-01-21,18.4
2022-01-22,18
2022-01-23,17.9
2022-01-24,17.7
2022-01-25,17.4
2022-01-26,17.1
2022-01-27,16.7
2022-01-28,16.5
2022-01-29,16.2
2022-01-30,15.9
2022-01-31,19.3
2022-02-01,27.1
2022-02-02,26.9
2022-02-03,26.8
2022-02-04,25.9
2022-02-05,24.9
2022-02-06,24.1
2022-02-07,23.3
2022-02-08,22.5
2022-02-09,22
2022-02-10,21.3
2022-02-11,21
2022-02-12,20.7
2022-02-13,20.2
2022-02-14,19.6
2022-02-15,19.1
2022-02-16,18.6
2022-02-17,19.4
2022-02-18,19.4
2022-02-19,19.4
2022-02-20,19.2
2022-02-21,19.1
2022-02-22,19.3
2022-02-23,20.1
2022-02-24,20
2022-02-25,20.1
2022-02-26,19.9
2022-02-27,19.8
2022-02-28,19.8
2022-03-01,19.6
2022-03-02,23.7
2022-03-03,28.3
2022-03-04,27.1
2022-03-05,26.1
2022-03-06,25.1
2022-03-07,25.2
2022-03-08,30.2
2022-03-09,34.3
2022-03-10,32.8
2022-03-11,31.5
2022-03-12,30.1
2022-03-13,28.7
2022-03-14,27.7
2022-03-15,29.9
2022-03-16,30.9
2022-03-17,29.6
2022-03-18,28.8
2022-03-19,28.6
2022-03-20,29
2022-03-21,29.6
2022-03-22,30.3
2022-03-23,31.3
2022-03-24,32.9
2022-03-25,34.8
2022-03-26,36.7
2022-03-27,38.7
2022-03-28,39.7
2022-03-29,40.3
2022-03-30,41.1
2022-03-31,41.7
2022-04-01,37.5
2022-04-02,32.2
2022-04-03,33.6
2022-04-04,30.2
2022-04-05,24.7
2022-04-06,20.1
2022-04-07,14
2022-04-08,17.4
2022-04-09,21.4
2022-04-10,25.1
2022-04-11,28.1
2022-04-12,30.3
2022-04-13,32.7
2022-04-14,35.4
2022-04-15,37
2022-04-16,38.7
2022-04-17,39.9
2022-04-18,40.7
2022-04-19,41.6
2022-04-20,42
2022-04-21,42.6
2022-04-22,43.2
2022-04-23,47.6
2022-04-24,52.4
2022-04-25,53.6
2022-04-26,55.5
2022-04-27,58.6
2022-04-28,59.6
2022-04-29,59.4
2022-04-30,58.8
2022-05-01,58
2022-05-02,57.7
2022-05-03,56.7
2022-05-04,55.7
2022-05-05,54
2022-05-06,52.7
2022-05-07,51.3
2022-05-08,49.6
2022-05-09,48
2022-05-10,36.4
2022-05-11,21.9
2022-05-12,21.6
2022-05-13,21.2
2022-05-14,20.8
2022-05-15,20.3
2022-05-16,20
2022-05-17,16.1
2022-05-18,12.5
2022-05-19,12.6
2022-05-20,12.5
2022-05-21,12.5
2022-05-22,12.7
2022-05-23,12.7
2022-05-24,12.6
2022-05-25,12.5
2022-05-26,12.7
2022-05-27,17.9
2022-05-28,22.9
2022-05-29,23.6
2022-05-30,23.9
2022-05-31,24.1
2022-06-01,25.6
2022-06-02,26.3
2022-06-03,30.6
2022-06-04,32.4
2022-06-05,31.7
2022-06-06,31.8
2022-06-07,38.8
2022-06-08,44.2
2022-06-09,47.9
2022-06-10,50.6
2022-06-11,50.8
2022-06-12,51.4
2022-06-13,51
2022-06-14,50.4
2022-06-15,50
