date,value
2024-08-25,9.437
2024-08-26,9.438
2024-08-27,9.437
2024-08-28,9.436
2024-08-29,9.438
2024-08-30,9.442
2024-08-31,9.455
2024-09-01,9.449
2024-09-02,9.433
2024-09-03,9.424
2024-09-04,9.418
2024-09-05,9.414
2024-09-06,9.414
2024-09-07,9.415
2024-09-08,9.413
2024-09-09,9.422
2024-09-10,9.43
2024-09-11,9.433
2024-09-12,9.435
2024-09-13,9.433
2024-09-14,9.435
2024-09-15,9.436
2024-09-16,9.435
2024-09-17,9.424
2024-09-18,9.413
2024-09-19,9.403
2024-09-20,9.389
2024-09-21,9.374
2024-09-22,9.358
2024-09-23,9.344
2024-09-24,9.328
2024-09-25,9.321
2024-09-26,9.313
2024-09-27,9.305
2024-09-28,9.296
2024-09-29,9.29
2024-09-30,9.283
2024-10-01,9.279
2024-10-02,9.29
2024-10-03,9.297
2024-10-04,9.307
2024-10-05,9.321
2024-10-06,9.337
2024-10-07,9.346
2024-10-08,9.357
2024-10-09,9.36
2024-10-10,9.358
2024-10-11,9.35
2024-10-12,9.324
2024-10-13,9.3
2024-10-14,9.275
2024-10-15,9.251
2024-10-16,9.245
2024-10-17,9.24
2024-10-18,9.24
2024-10-19,9.243
2024-10-20,9.244
2024-10-21,9.245
2024-10-22,9.247
2024-10-23,9.244
2024-10-24,9.242
2024-10-25,9.239
2024-10-26,9.238
2024-10-27,9.237
2024-10-28,9.237
2024-10-29,9.233
2024-10-30,9.235
2024-10-31,9.238
2024-11-01,9.242
2024-11-02,9.24
2024-11-03,9.24
2024-11-04,9.242
2024-11-05,9.252
2024-11-06,9.263
2024-11-07,9.269
2024-11-08,9.27
2024-11-09,9.274
2024-11-10,9.277
2024-11-11,9.286
2024-11-12,9.297
2024-11-13,9.307
2024-11-14,9.318
2024-11-15,9.323
2024-11-16,9.33
2024-11-17,9.342
2024-11-18,9.351
2024-11-19,9.361
2024-11-20,9.372
2024-11-21,9.401
2024-11-22,9.413
2024-11-23,9.425
2024-11-24,9.429
2024-11-25,9.438
2024-11-26,9.457
2024-11-27,9.479
2024-11-28,9.491
2024-11-29,9.534
2024-11-30,9.597
2024-12-01,9.644
2024-12-02,9.656
2024-12-03,9.667
2024-12-04,9.674
2024-12-05,9.648
2024-12-06,9.624
2024-12-07,9.611
2024-12-08,9.598
2024-12-09,9.578
2024-12-10,9.554
2024-12-11,9.534
2024-12-12,9.544
2024-12-13,9.553
2024-12-14,9.545
2024-12-15,9.526
2024-12-16,9.508
2024-12-17,9.516
2024-12-18,9.535
2024-12-19,9.549
2024-12-20,9.55
2024-12-21,9.544
2024-12-22,9.535
2024-12-23,9.527
2024-12-24,9.515
2024-12-25,9.492
2024-12-26,9.469
2024-12-27,9.454
2024-12-28,9.443
2024-12-29,9.441
2024-12-30,9.491
2024-12-31,9.547
2026-06-07,9.5568
2026-06-08,9.577
2026-06-09,9.5758
2026-06-10,9.616
2026-06-11,9.6683
2026-06-12,9.6943
2026-06-13,9.6839
2026-06-14,9.6778
2026-06-15,9.6529
2026-06-16,9.6172
2026-06-17,9.5931
2026-06-18,9.5875
2026-06-19,9.5818
2026-06-20,9.5856
2026-06-21,9.5851
2026-06-22,9.5807
2026-06-23,9.5719
2026-06-24,9.5729
2026-06-25,9.5729
2026-06-26,9.5644
2026-06-27,9.5616
2026-06-28,9.5572
2026-06-29,9.555
2026-06-30,9.5569
2026-07-01,9.5463
2026-07-02,9.5276
2026-07-03,9.5171
2026-07-04,9.5035
2026-07-05,9.4877
2026-07-06,9.471
2026-07-07,9.4665
2026-07-08,9.4684
2026-07-09,9.4712
2026-07-10,9.4784
2026-07-11,9.4756
2026-07-12,9.4695
2026-07-13,9.464
2026-07-14,9.4596
2026-07-15,9.458
2026-07-16,9.4553
2026-07-17,9.4533
2026-07-18,9.47
2026-07-19,9.4687
2026-07-20,9.4685
2026-07-21,9.4751
2026-07-22,9.469
2026-07-23,9.4665
2026-07-24,9.463
2026-07-25,9.4585
2026-07-26,9.4495
2026-07-27,9.4453
2026-07-28,9.4635
2026-07-29,9.45
2026-07-30,9.4514
2026-07-31,9.4531
2026-08-01,9.4622
2026-08-02,9.4895
2026-08-03,9.4949
2026-08-04,9.4964
2026-08-05,9.4962
2026-08-06,9.4982
2026-08-07,9.5011
2026-08-08,9.5127
2026-08-09,9.5259
2026-08-10,9.5276
2026-08-11,9.5177
2026-08-12,9.5055
2026-08-13,9.4923
2026-08-14,9.4835
2026-08-15,9.4774
2026-08-16,9.4673
2026-08-17,9.4556
2026-08-18,9.4464
2026-08-19,9.4436
2026-08-20,9.4365
2026-08-21,9.4284
2026-08-22,9.4202
2026-08-23,9.4179
2026-08-24,9.4254
2026-08-25,9.4234
2026-08-26,9.4269
2026-08-27,9.4311
2026-08-28,9.433
2026-08-29,9.4365
2026-08-30,9.438
2026-08-31,9.4439
2026-09-01,9.4529
2026-09-02,9.4585
