date,tempC
2020-10-18,13.1
2020-10-19,13.1
2020-10-20,11.6
2020-10-21,11.5
2020-10-22,11.3
2020-10-23,11.2
2020-10-24,10.9
2020-10-25,10.8
2020-10-26,10.9
2020-10-27,10.6
2020-10-28,10.9
2020-10-29,10.7
2020-10-30,10.5
2020-10-31,10.6
2020-11-01,10.8
2020-11-02,10.9
2020-11-03,10.6
2020-11-04,10
2020-11-05,9.7
2020-11-06,9.8
2020-11-07,10.1
2020-11-08,10.1
2020-11-09,10.5
2020-11-10,10.4
2020-11-11,10.2
2020-11-12,9.8
2020-11-13,9.1
2020-11-14,8.9
2020-11-15,8.9
2020-11-16,8.8
2020-11-17,8.7
2020-11-18,7.6
2020-11-19,7.5
2020-11-20,7.5
2020-11-21,8.5
2020-11-22,8.3
2020-11-23,7.4
2020-11-24,6.9
2020-11-25,6.7
2020-11-26,6.7
2020-11-27,7.3
2020-11-28,7.1
2020-11-29,7.4
2020-11-30,7.3
2020-12-01,7.6
2020-12-02,6.4
2020-12-03,6.3
2020-12-04,6.3
2020-12-05,6.8
2020-12-06,6.6
2020-12-07,6.5
2020-12-08,6.5
2020-12-09,6.2
2020-12-10,6.1
2020-12-11,5.7
2020-12-12,5.8
2020-12-13,6.1
2020-12-14,5.9
2020-12-15,5.7
2020-12-16,4.9
2020-12-17,4.7
2020-12-18,4.6
2020-12-19,4.9
2020-12-20,4.7
2020-12-21,5.7
2020-12-22,5.6
2020-12-23,5.4
2020-12-24,5.3
2020-12-25,4.4
2020-12-26,4
2020-12-27,3.6
2020-12-28,3.6
2020-12-29,4.1
2020-12-30,4.6
2020-12-31,4.3
2021-01-01,4.712
2021-01-02,4.873999999999999
2021-01-03,4.379000000000001
2021-01-04,3.7510000000000012
2021-01-05,3.8870000000000005
2021-01-06,3.5330000000000013
2021-01-07,3.2220000000000013
2021-01-08,3.253999999999998
2021-01-09,3.376999999999999
2021-01-10,3.8320000000000007
2021-01-11,3.9720000000000013
2021-01-12,4.163
2021-01-13,4.3679999999999986
2021-01-14,4.696999999999999
2021-01-15,4.710000000000001
2021-01-16,3.794999999999998
2021-01-17,3.562999999999999
2021-01-18,3.689
2021-01-19,2.937000000000001
2021-01-20,3.669999999999998
2021-01-21,2.968
2021-01-22,2.448999999999998
2021-01-23,2.189
2021-01-24,2.257999999999999
2021-01-25,2.41
2021-01-26,2.279
2021-01-27,2.219000000000001
2021-01-28,2.282
2021-01-29,3.413999999999998
2021-01-30,3.5
2021-01-31,3.474
2021-02-01,2.6020000000000003
2021-02-02,2.073999999999998
2021-02-03,1.7379999999999995
2021-02-04,1.9699999999999989
2021-02-05,2.721
2021-02-06,3.3649999999999984
2021-02-07,4.175999999999998
2021-02-08,4.263999999999999
2021-02-09,3.5169999999999995
2021-02-10,3.381999999999998
2021-02-11,3.3299999999999983
2021-02-12,3.056000000000001
2021-02-13,2.9929999999999986
2021-02-14,3.108999999999998
2021-02-15,2.8369999999999997
2021-02-16,2.8689999999999998
2021-02-17,2.878
2021-02-18,2.965
2021-02-19,2.605999999999998
2021-02-22,2.1469999999999985
2021-02-23,2.3550000000000004
2021-02-24,2.262999999999998
2021-02-25,2.076999999999998
2021-02-26,1.1149999999999984
2021-02-27,0.8960000000000008
2021-02-28,1.038999999999998
2021-03-01,1.4429999999999978
2021-03-02,1.3120000000000012
2021-03-03,0.786999999999999
2021-03-04,0.6649999999999991
2021-03-05,0.5999999999999979
2021-03-06,0.7779999999999987
2021-03-07,0.5500000000000007
2021-03-08,0.6110000000000007
2021-03-09,0.7119999999999997
2021-03-10,0.2940000000000005
2021-03-11,-0.05000000000000071
2021-03-12,-0.0259999999999998
2021-03-13,-0.03900000000000148
2021-03-14,0.22199999999999775
2021-03-15,0.9899999999999984
2021-03-16,1.0470000000000006
2021-03-17,0.8599999999999994
2021-03-18,0.7839999999999989
2021-03-19,0.5960000000000001
2021-03-20,0.5689999999999991
2021-03-21,0.6159999999999997
2021-03-22,0.7439999999999998
2021-03-23,0.843
2021-03-24,1.2800000000000011
2021-03-25,1.8339999999999996
2021-03-26,2.3099999999999987
2021-03-27,2.466000000000001
2021-03-28,1.8969999999999985
2021-03-29,1.6660000000000004
2021-03-30,1.8640000000000008
2021-03-31,1.7880000000000003
2021-04-01,1.6699999999999982
2021-04-02,1.5159999999999982
2021-04-03,1.5650000000000013
2021-04-04,1.5380000000000003
2021-04-05,1.4480000000000004
2021-04-06,1.4860000000000007
2021-04-07,1.5899999999999999
2021-04-08,2.154
2021-04-09,2.7459999999999987
2021-04-10,2.972999999999999
2021-04-11,3.062999999999999
2021-04-12,3.187000000000001
2021-04-13,3.4229999999999983
2021-04-14,3.3900000000000006
2021-04-15,3.414999999999999
2021-04-16,3.408999999999999
2021-04-17,3.3709999999999987
2021-04-18,3.2659999999999982
2021-04-19,3.2070000000000007
2021-04-20,3.0749999999999993
2021-04-21,3.3949999999999996
2021-04-22,3.539999999999999
2021-04-23,3.5549999999999997
2021-04-24,3.4890000000000008
2021-04-25,3.526
2021-04-26,3.536999999999999
2021-04-27,3.440999999999999
2021-04-28,4.221
2021-04-29,4.972000000000001
2021-04-30,5.137999999999998
2021-05-01,5.199999999999999
2021-05-02,5.271000000000001
2021-05-03,4.7429999999999986
2021-05-04,5.018999999999998
2021-05-05,4.898
2021-05-06,5.164999999999999
2021-05-07,5.494
2021-05-08,5.730999999999998
2021-05-09,5.911999999999999
2021-05-10,6.015000000000001
2021-05-11,6.004999999999999
2021-05-12,6.335000000000001
2021-05-13,6.791
2021-05-14,6.715
2021-05-15,6.884
2021-05-16,7.297000000000001
2021-05-17,8.562999999999999
2021-05-18,10.113
2021-05-19,10.185
2021-05-20,9.722999999999999
2021-05-21,9.996
2021-05-22,11.219
2021-05-23,11.542
2021-05-24,13.411
2021-05-25,13.445
2021-05-26,12.767999999999999
2021-05-27,13.318999999999999
2021-05-28,13.086
2021-05-29,13.548
2021-05-30,14.363
2021-05-31,15.202
2021-06-01,15.297
2021-06-02,15.535
2021-06-03,16.003
2021-06-04,16.180999999999997
2021-06-05,17.396
2021-06-06,17.899
2021-06-07,19.095
2021-06-08,19.27
2021-06-09,20.87
2021-06-10,21.566
2021-06-11,21.35
2021-06-12,20.716
2021-06-13,20.128
2021-06-14,19.698999999999998
2021-06-15,19.645
2021-06-16,19.505
2021-06-17,19.278
2021-06-18,19.106
2021-06-19,19.006999999999998
2021-06-20,18.951999999999998
2021-06-21,18.398
2021-06-22,18.207
2021-06-23,18.158
2021-06-24,18.143
2021-06-25,18.234
2021-06-26,19.5
2021-06-27,20.022
2021-06-28,20.289
2021-06-29,20.367
2021-06-30,20.442
2021-07-01,20.469
2021-07-02,20.509
2021-07-03,20.707
2021-07-04,20.878
2021-07-05,20.874
2021-07-06,21.524
2021-07-07,20.988
2021-07-08,20.157
2021-07-09,20.062
2021-07-10,20.634999999999998
2021-07-11,21.088
2021-07-12,21.249
2021-07-13,21.377
2021-07-14,21.297
2021-07-15,21.719
2021-07-16,21.682
2021-07-17,21.876
2021-07-18,22.1
2021-07-19,22.162
2021-07-20,21.977
2021-07-21,21.818
2021-07-22,21.389
2021-07-23,21.126
2021-07-24,21.166
2021-07-25,21.233
2021-07-26,21.353
2021-07-27,21.415
2021-07-28,21.472
2021-07-29,21.416
2021-07-30,21.203
2021-07-31,20.737000000000002
2021-08-01,20.822
2021-08-02,20.959
2021-08-03,20.941
2021-08-04,20.828
2021-08-05,21.046
2021-08-06,22.685
2021-08-07,22.606
2021-08-08,22.522
2021-08-09,22.329
2021-08-10,22.323999999999998
2021-08-11,22.653
2021-08-12,23.189
2021-08-13,23.208
2021-08-14,23.216
2021-08-15,23.119
2021-08-16,23.04
2021-08-17,22.984
2021-08-18,23.313
2021-08-19,23.49
2021-08-20,23.664
2021-08-21,24.158
2021-08-22,24.529
2021-08-23,24.656
2021-08-24,24.602
2021-08-25,24.61
2021-08-26,24.787
2021-08-27,24.772
2021-08-28,24.506
2021-08-29,23.575
2021-08-30,23.239
2021-08-31,22.943
2021-09-01,22.674
2021-09-02,21.858
2021-09-03,21.582
2021-09-04,21.44
2021-09-05,21.418
2021-09-06,21.103
2021-09-07,20.785
2021-09-08,20.532
2021-09-09,20.488
2021-09-10,20.448999999999998
2021-09-11,20.332
2021-09-12,20.284
2021-09-13,20.361
2021-09-14,20.224
2021-09-15,20.083
2021-09-16,20.101
2021-09-17,20.123
2021-09-18,20.171
2021-09-19,20.1
2021-09-20,20.048000000000002
2021-09-21,20.09
2021-09-22,20.124
2021-09-23,18.671
2021-09-24,18.171
2021-09-25,17.875999999999998
2021-09-26,17.484
2021-09-27,17.267
2021-09-28,17.48
2021-09-29,17.4
2021-09-30,17.276
2021-10-01,17.003
2021-10-02,16.622
2021-10-03,16.746000000000002
2021-10-04,16.613
2021-10-05,16.898
2021-10-06,17.134
2021-10-07,17.201999999999998
2021-10-08,17.128
2021-10-09,17.06
2021-10-10,17.027
2021-10-11,17.086
2021-10-12,17.016
2021-10-13,17.271
2021-10-14,17.368
2021-10-15,17.356
2021-10-16,17.309
2021-10-17,16.862000000000002
2021-10-18,15.644
2021-10-19,15.377
2021-10-20,15.291
2021-10-21,15.482
2021-10-22,15.565999999999999
2021-10-23,14.695
2021-10-24,14.73
2021-10-25,14.658
2021-10-26,14.709
2021-10-27,14.208
2021-10-28,13.991
2021-10-29,13.797
2021-10-30,13.004
2021-10-31,12.859
2021-11-01,12.051
2021-11-02,11.961
2021-11-03,11.488
2021-11-04,11.309
2021-11-05,11.129
2021-11-06,10.9
2021-11-07,10.901
2021-11-08,11.094999999999999
2021-11-09,11.125
2021-11-10,11.115
2021-11-11,11.116999999999999
2021-11-12,10.905
2021-11-13,10.690999999999999
2021-11-14,10.754999999999999
2021-11-15,10.794
2021-11-16,10.459999999999999
2021-11-17,9.899
2021-11-18,9.747
2021-11-19,9.782
2021-11-20,8.550999999999998
2021-11-21,8.209
2021-11-22,8.161000000000001
2021-11-23,7.936
2021-11-24,7.733999999999998
2021-11-25,7.657
2021-11-26,8
2021-11-27,7.535
2021-11-28,7.251999999999999
2021-11-29,7.033000000000001
2021-11-30,6.649000000000001
2021-12-01,6.809000000000001
2021-12-02,6.442999999999998
2021-12-03,6.465
2021-12-04,6.434000000000001
2021-12-05,6.145
2021-12-06,6.184000000000001
2021-12-07,6.8039999999999985
2021-12-08,6.980999999999998
2021-12-09,7.175999999999998
2021-12-10,7.367000000000001
2021-12-11,7.071999999999999
2021-12-12,6.998999999999999
2021-12-13,7.158000000000001
2021-12-14,7.062999999999999
2021-12-15,7
2021-12-16,7.082999999999998
2021-12-17,7.076999999999998
2021-12-18,6.413
2021-12-19,6.097999999999999
2021-12-20,5.802
2021-12-21,5.759999999999998
2021-12-22,5.494
2021-12-23,5.466000000000001
2021-12-24,5.364000000000001
2021-12-25,4.41
2021-12-26,4.288
2021-12-27,4.198999999999998
2021-12-28,4.343
2021-12-29,4.794999999999998
2021-12-30,6.535
2021-12-31,6.43
2022-01-01,5.690000000000001
2022-01-02,5.523
2022-01-03,5.434999999999999
2022-01-04,5.472000000000001
2022-01-05,5.477999999999998
2022-01-06,3.896000000000001
2022-01-07,4.065999999999999
2022-01-08,4.178000000000001
2022-01-09,3.646000000000001
2022-01-10,4.234999999999999
2022-01-11,4.3679999999999986
2022-01-12,4.507999999999999
2022-01-13,4.3359999999999985
2022-01-14,3.9830000000000005
2022-01-15,4.070999999999998
2022-01-16,3.0199999999999996
2022-01-17,3.0429999999999993
2022-01-18,3.308
2022-01-19,3.0199999999999996
2022-01-20,2.939
2022-01-21,2.997
2022-01-22,2.8979999999999997
2022-01-23,2.853999999999999
2022-01-24,2.8889999999999993
2022-01-25,3.5229999999999997
2022-01-26,2.9879999999999995
2022-01-27,2.7409999999999997
2022-01-28,2.7360000000000007
2022-01-29,4.006999999999998
2022-01-30,2.0060000000000002
2022-01-31,2.059000000000001
2022-02-01,2.317999999999998
2022-02-02,2.3419999999999987
2022-02-03,2.4570000000000007
2022-02-04,3.7089999999999996
2022-02-05,3.414999999999999
2022-02-06,2.655000000000001
2022-02-07,3.375
2022-02-08,3.687000000000001
2022-02-09,3.7729999999999997
2022-02-10,3.596
2022-02-11,3.7070000000000007
2022-02-12,2.6720000000000006
2022-02-13,2.5279999999999987
2022-02-14,2.6129999999999995
2022-02-15,2.41
2022-02-16,0.8780000000000001
2022-02-17,1.152000000000001
2022-02-18,2.1419999999999995
2022-02-19,2.216000000000001
2022-02-20,2.128
2022-02-21,2.6999999999999993
2022-02-22,3.1310000000000002
2022-02-23,3.6529999999999987
2022-02-24,3.2089999999999996
2022-02-25,3.1069999999999993
2022-02-26,0.6769999999999996
2022-02-27,0.32099999999999795
2022-02-28,0.33699999999999974
2022-03-01,0.559000000000001
2022-03-02,0.8900000000000006
2022-03-03,1.0440000000000005
2022-03-04,0.8260000000000005
2022-03-05,0.934000000000001
2022-03-06,1.004999999999999
2022-03-07,0.5039999999999978
2022-03-08,0.3979999999999997
2022-03-09,0.3539999999999992
2022-03-10,0.4559999999999995
2022-03-11,0.657
2022-03-12,0.9349999999999987
2022-03-13,1.1310000000000002
2022-03-14,0.8309999999999995
2022-03-15,0.875
2022-03-16,0.9549999999999983
2022-03-17,0.8339999999999996
2022-03-18,0.7029999999999994
2022-03-19,1.0249999999999986
2022-03-20,1.006999999999998
2022-03-21,0.9749999999999979
2022-03-22,0.8730000000000011
2022-03-23,2.320999999999998
2022-03-24,1.7899999999999991
2022-03-25,1.690999999999999
2022-03-26,1.695999999999998
2022-03-27,1.4190000000000005
2022-03-28,0.3440000000000012
2022-03-29,0.26099999999999923
2022-03-30,0.3509999999999991
2022-03-31,0.4800000000000004
2022-04-01,0.29499999999999815
2022-04-02,0.36100000000000065
2022-04-03,1.8999999999999986
2022-04-04,1.75
2022-04-05,1.600999999999999
2022-04-06,1.4050000000000011
2022-04-07,2.120000000000001
2022-04-08,2.1819999999999986
2022-04-09,1.7429999999999986
2022-04-10,1.788999999999998
2022-04-11,0.7109999999999985
2022-04-12,1.227999999999998
2022-04-13,1.4699999999999989
2022-04-14,1.945999999999998
2022-04-15,1.9839999999999982
2022-04-16,2.137999999999998
2022-04-17,2.2399999999999984
2022-04-18,2.372
2022-04-19,3.035
2022-04-20,2.561
2022-04-21,2.5760000000000005
2022-04-22,2.501999999999999
2022-04-23,2.541999999999998
2022-04-24,2.530999999999999
2022-04-25,2.3739999999999988
2022-04-26,2.774000000000001
2022-04-27,2.817999999999998
2022-04-28,2.8939999999999984
2022-04-29,3.1179999999999986
2022-04-30,3.2360000000000007
2022-05-01,3.187000000000001
2022-05-02,2.853999999999999
2022-05-03,4.247
2022-05-04,4.07
2022-05-05,4.515999999999998
2022-05-06,4.815999999999999
2022-05-07,4.800000000000001
2022-05-08,4.818999999999999
2022-05-09,4.977999999999998
2022-05-10,5.399000000000001
2022-05-11,6.678000000000001
2022-05-12,6.59
2022-05-13,7.2010000000000005
2022-05-14,7.402999999999999
2022-05-15,8.033999999999999
2022-05-16,8.373999999999999
2022-05-17,8.341999999999999
2022-05-18,8.239
2022-05-19,8.015
2022-05-20,7.760999999999999
2022-05-21,7.544999999999998
2022-05-22,7.693999999999999
2022-05-23,7.484999999999999
2022-05-24,7.597999999999999
2022-05-25,7.625
2022-05-26,7.751999999999999
2022-05-27,8.536000000000001
2022-05-28,8.835999999999999
2022-05-29,8.982
2022-05-30,9.665
2022-05-31,15.799999999999999
2022-06-01,15.74
2022-06-02,17.076
2022-06-03,16.915
2022-06-04,16.658
2022-06-05,16.518
2022-06-06,16.216
2022-06-07,15.872
2022-06-08,16.128999999999998
2022-06-09,16.157
2022-06-10,15.994
2022-06-11,16.134999999999998
2022-06-12,16.479
2022-06-13,17.279
2022-06-14,17.316
2022-06-15,17.145
2022-06-16,17.649
2022-06-17,17.773
2022-06-18,17.925
2022-06-19,18.076
2022-06-20,18.152
2022-06-21,18.948
2022-06-22,19.3
2022-06-23,19.570999999999998
2022-06-24,19.692
2022-06-25,19.431
2022-06-26,19.711
2022-06-27,20.322
2022-06-28,20.107
2022-06-29,19.704
2022-06-30,19.228
2022-07-01,19.161
2022-07-02,19.408
2022-07-03,19.397
2022-07-04,19.240000000000002
2022-07-05,19.019
2022-07-06,19.448
2022-07-07,20.062
2022-07-08,20.17
2022-07-09,20.16
2022-07-10,20.075
2022-07-11,19.883
2022-07-12,20.019
2022-07-13,20.483
2022-07-14,20.628
2022-07-15,20.828
2022-07-16,21.188
2022-07-17,22.268
2022-07-18,22.484
2022-07-19,22.733
2022-07-20,22.913
2022-07-21,23.019
2022-07-22,23.257
2022-07-23,23.239
2022-07-24,23.342
2022-07-25,23.669
2022-07-26,23.764
2022-07-27,23.537
2022-07-28,22.756
2022-07-29,22.779
2022-07-30,22.728
2022-07-31,23.094
2022-08-01,23.072
2022-08-02,22.906
2022-08-03,22.698999999999998
2022-08-04,23.084
2022-08-05,23.688
2022-08-06,23.998
2022-08-07,24.223
2022-08-08,24.277
2022-08-09,23.163
2022-08-10,23.015
2022-08-11,22.931
2022-08-12,22.857
2022-08-13,22.926000000000002
2022-08-14,22.969
2022-08-15,22.913
2022-08-16,22.843
2022-08-17,22.789
2022-08-18,23.046
2022-08-19,23.126
2022-08-20,23.26
2022-08-21,23.174
2022-08-22,23.374
2022-08-23,23.464
2022-08-24,23.51
2022-08-25,23.03
2022-08-26,22.761
2022-08-27,22.849
2022-08-28,22.818
2022-08-29,22.729
2022-08-30,22.554
2022-08-31,22.267
2022-09-01,22.053
2022-09-02,21.861
2022-09-03,21.818
2022-09-04,21.731
2022-09-05,21.72
2022-09-06,21.698
2022-09-07,21.738
2022-09-08,21.622
2022-09-09,21.677
2022-09-10,21.891
2022-09-11,21.992
2022-09-12,22.088
2022-09-13,22.037
2022-09-14,21.661
2022-09-15,21.46
2022-09-16,21.409
2022-09-17,20.625
2022-09-18,19.983
2022-09-19,20.073999999999998
2022-09-20,19.52
2022-09-21,19.485
2022-09-22,19.492
